frame,timestamp,person_id,vehicle_id,centroid_x,centroid_y,in_roi,dwell_time,history_len
2114,70.5,62,33,432.6,153.2,True,1.03,31
2114,70.5,64,37,237.5,134.9,True,0.83,25
2115,70.54,48,33,415.3,149.6,True,9.64,136
2115,70.54,50,46,300.1,186.9,True,7.61,154
2115,70.54,62,33,433.0,153.5,True,1.07,32
2115,70.54,64,37,237.4,134.9,True,0.87,26
2116,70.57,48,33,416.6,147.8,True,9.68,137
2116,70.57,50,46,333.9,176.9,True,7.64,155
2116,70.57,62,46,425.9,160.5,True,1.63,16
2116,70.57,64,37,237.4,134.9,True,0.9,27
2117,70.6,48,33,416.3,149.1,True,9.71,138
2117,70.6,50,46,334.4,176.5,True,7.67,156
2117,70.6,62,33,434.0,153.3,True,1.13,33
2117,70.6,64,37,237.4,134.9,True,0.93,28
2118,70.64,48,33,417.1,149.3,True,9.74,139
2118,70.64,50,46,334.3,176.0,True,7.71,157
2118,70.64,62,33,434.9,153.7,True,1.17,34
2118,70.64,64,37,237.4,134.9,True,0.97,29
2119,70.67,48,33,417.6,148.9,True,9.78,140
2119,70.67,50,46,335.2,175.6,True,7.74,158
2119,70.67,62,33,435.2,153.5,True,1.2,35
2119,70.67,64,37,237.4,134.9,True,1.0,30
2120,70.7,48,33,417.8,148.9,True,9.81,141
2120,70.7,50,46,337.4,174.3,True,7.77,159
2120,70.7,62,33,435.4,153.6,True,1.23,36
2120,70.7,64,37,237.3,134.9,True,1.03,31
2121,70.74,48,33,419.1,148.9,True,9.84,142
2121,70.74,50,46,337.6,174.0,True,7.81,160
2121,70.74,62,33,436.8,153.7,True,1.27,37
2121,70.74,64,37,237.3,134.9,True,1.07,32
2122,70.77,48,33,419.9,148.6,True,9.88,143
2122,70.77,50,46,338.5,172.8,True,7.84,161
2122,70.77,62,33,437.5,153.6,True,1.3,38
2122,70.77,64,37,237.2,134.9,True,1.1,33
2123,70.8,48,33,420.1,147.5,True,9.91,144
2123,70.8,50,46,339.1,172.2,True,7.87,162
2123,70.8,62,46,433.9,157.8,True,1.87,17
2123,70.8,64,37,237.2,134.9,True,1.13,34
2124,70.84,48,33,420.1,147.3,True,9.94,145
2124,70.84,50,46,335.6,173.5,True,7.91,163
2124,70.84,62,46,430.9,159.3,True,1.9,18
2124,70.84,64,37,237.3,134.9,True,1.17,35
2125,70.87,48,33,420.2,147.3,True,9.98,146
2125,70.87,50,46,334.3,173.7,True,7.94,164
2125,70.87,62,46,430.1,159.8,True,1.94,19
2125,70.87,64,37,237.4,135.0,True,1.2,36
2126,70.9,48,33,420.1,147.1,True,10.01,147
2126,70.9,50,46,336.8,172.1,True,7.97,165
2126,70.9,62,46,433.2,158.5,True,1.97,20
2126,70.9,64,37,237.5,134.9,True,1.23,37
2127,70.94,48,33,420.2,146.9,True,10.04,147
2127,70.94,50,46,338.1,170.4,True,8.01,166
2127,70.94,62,46,435.3,157.2,True,2.0,21
2127,70.94,64,37,237.5,134.9,True,1.27,38
2128,70.97,48,33,420.2,147.2,True,10.08,147
2128,70.97,50,46,338.3,169.7,True,8.04,167
2128,70.97,62,46,436.2,156.9,True,2.04,22
2128,70.97,64,37,237.4,134.9,True,1.3,39
2129,71.0,48,33,420.2,147.4,True,10.11,147
2129,71.0,50,46,336.9,170.9,True,8.07,168
2129,71.0,62,46,435.6,158.3,True,2.07,23
2129,71.0,64,37,237.5,134.9,True,1.33,40
2130,71.04,48,33,420.5,147.3,True,10.14,147
2130,71.04,50,46,336.1,171.5,True,8.11,169
2130,71.04,62,46,435.6,159.2,True,2.1,24
2130,71.04,64,37,237.4,134.9,True,1.37,41
2131,71.07,48,33,420.8,147.0,True,10.18,147
2131,71.07,50,46,334.9,171.7,True,8.14,170
2131,71.07,62,46,435.3,159.6,True,2.14,25
2131,71.07,64,37,237.4,134.9,True,1.4,42
2132,71.1,48,33,420.9,146.9,True,10.21,147
2132,71.1,50,46,333.7,171.3,True,8.17,171
2132,71.1,62,46,435.1,159.6,True,2.17,26
2132,71.1,64,37,237.3,134.9,True,1.43,43
2133,71.14,48,33,421.2,146.8,True,10.24,148
2133,71.14,50,37,272.5,171.1,True,0,0
2133,71.14,62,46,437.2,159.2,True,2.2,27
2133,71.14,64,37,237.4,134.9,True,1.47,44
2133,71.14,66,46,441.2,158.4,True,0,0
2134,71.17,48,33,421.4,146.4,True,10.28,149
2134,71.17,50,37,272.1,171.2,True,0.03,1
2134,71.17,62,46,438.3,158.9,True,2.24,28
2134,71.17,64,37,237.4,134.9,True,1.5,45
2134,71.17,66,46,441.0,158.1,True,0.03,1
2135,71.2,48,33,421.6,145.9,True,10.31,150
2135,71.2,50,37,271.6,171.3,True,0.07,2
2135,71.2,62,46,438.9,158.7,True,2.27,29
2135,71.2,64,37,237.4,134.9,True,1.53,46
2135,71.2,66,46,440.7,158.3,True,0.07,2
2136,71.24,48,33,421.9,145.6,True,10.34,151
2136,71.24,50,37,271.0,171.4,True,0.1,3
2136,71.24,62,46,439.4,158.6,True,2.3,30
2136,71.24,64,37,237.5,135.0,True,1.57,47
2136,71.24,66,46,440.2,158.6,True,0.1,3
2137,71.27,48,33,422.1,145.3,True,10.38,152
2137,71.27,50,37,270.5,171.6,True,0.13,4
2137,71.27,62,46,439.8,158.8,True,2.34,31
2137,71.27,64,37,237.5,135.0,True,1.6,48
2137,71.27,66,46,439.3,158.9,True,0.13,4
2138,71.3,48,33,422.3,145.1,True,10.41,153
2138,71.3,50,37,269.8,171.4,True,0.17,5
2138,71.3,62,46,440.2,158.9,True,2.37,32
2138,71.3,64,37,237.5,135.0,True,1.63,49
2138,71.3,66,46,438.9,159.2,True,0.17,5
2139,71.34,48,33,422.6,144.8,True,10.44,154
2139,71.34,50,37,269.5,171.2,True,0.2,6
2139,71.34,64,37,237.5,135.1,True,1.67,50
2139,71.34,66,46,438.5,159.3,True,0.2,6
2140,71.37,48,33,422.8,144.6,True,10.48,155
2140,71.37,50,37,269.2,170.9,True,0.23,7
2140,71.37,64,37,237.5,135.1,True,1.7,51
2140,71.37,66,46,438.2,159.4,True,0.23,7
2141,71.4,48,33,423.1,144.6,True,10.51,156
2141,71.4,50,37,268.8,171.0,True,0.27,8
2141,71.4,64,37,237.6,135.0,True,1.74,52
2141,71.4,66,46,437.7,159.4,True,0.27,8
2142,71.44,48,33,423.4,144.5,True,10.54,157
2142,71.44,50,37,268.1,170.6,True,0.3,9
2142,71.44,64,37,237.5,134.9,True,1.77,53
2142,71.44,66,46,436.7,159.3,True,0.3,9
2143,71.47,48,33,423.7,144.5,True,10.58,158
2143,71.47,50,37,267.6,170.3,True,0.33,10
2143,71.47,64,37,237.4,134.9,True,1.8,54
2143,71.47,66,46,436.3,159.3,True,0.33,10
2144,71.5,48,33,424.1,144.5,True,10.61,159
2144,71.5,50,37,267.3,169.8,True,0.37,11
2144,71.5,64,37,237.4,134.9,True,1.84,55
2144,71.5,66,46,436.3,159.2,True,0.37,11
2145,71.54,48,33,424.5,144.3,True,10.64,160
2145,71.54,50,37,267.1,169.4,True,0.4,12
2145,71.54,64,37,237.4,134.8,True,1.87,56
2145,71.54,66,46,436.3,158.8,True,0.4,12
2146,71.57,48,33,424.9,144.1,True,10.68,161
2146,71.57,50,37,266.9,169.8,True,0.43,13
2146,71.57,64,37,237.4,134.9,True,1.9,57
2146,71.57,66,46,436.1,159.2,True,0.43,13
2147,71.6,48,33,425.4,144.0,True,10.71,162
2147,71.6,50,37,266.8,169.8,True,0.47,14
2147,71.6,64,37,237.4,134.9,True,1.94,58
2147,71.6,66,46,435.8,160.0,True,0.47,14
2148,71.64,48,33,426.3,143.7,True,10.74,163
2148,71.64,50,37,266.8,169.6,True,0.5,15
2148,71.64,64,37,237.5,134.8,True,1.97,59
2148,71.64,66,46,435.3,159.9,True,0.5,15
2149,71.67,48,33,427.8,143.5,True,10.78,164
2149,71.67,50,37,266.7,169.5,True,0.53,16
2149,71.67,64,37,237.6,134.8,True,2.0,60
2149,71.67,66,46,435.4,160.8,True,0.53,16
2150,71.71,48,33,428.8,143.4,True,10.81,165
2150,71.71,50,37,266.6,169.1,True,0.57,17
2150,71.71,64,37,237.6,134.8,True,2.04,61
2150,71.71,66,46,435.4,162.5,True,0.57,17
2151,71.74,48,33,430.3,143.4,True,10.84,166
2151,71.74,50,37,266.5,168.9,True,0.6,18
2151,71.74,64,37,237.5,134.8,True,2.07,62
2151,71.74,66,46,434.9,162.4,True,0.6,18
2152,71.77,48,33,431.4,148.9,True,10.88,167
2152,71.77,50,37,266.3,168.7,True,0.63,19
2152,71.77,64,37,237.5,134.8,True,2.1,63
2152,71.77,66,46,434.2,162.2,True,0.63,19
2153,71.81,48,33,432.5,151.3,True,10.91,168
2153,71.81,50,37,266.1,168.7,True,0.67,20
2153,71.81,64,37,237.6,134.8,True,2.14,64
2153,71.81,66,46,432.0,160.6,True,0.67,20
2154,71.84,48,33,432.4,152.2,True,10.94,169
2154,71.84,50,37,266.1,168.4,True,0.7,21
2154,71.84,64,37,237.6,134.8,True,2.17,65
2154,71.84,66,46,431.4,163.0,True,0.7,21
2155,71.87,48,33,433.1,152.8,True,10.98,170
2155,71.87,50,37,266.2,168.4,True,0.73,22
2155,71.87,64,37,237.7,134.8,True,2.2,66
2155,71.87,66,46,429.2,160.4,True,0.73,22
2156,71.91,48,46,429.9,159.5,True,20.52,152
2156,71.91,50,37,266.2,168.5,True,0.77,23
2156,71.91,64,37,237.7,134.8,True,2.24,67
2156,71.91,66,33,433.0,153.1,True,0,0
2157,71.94,48,46,430.6,160.4,True,20.55,119
2157,71.94,50,37,266.2,168.5,True,0.8,24
2157,71.94,64,37,237.7,134.8,True,2.27,68
2157,71.94,66,33,432.8,152.5,True,0.03,1
2158,71.97,48,46,431.0,161.6,True,20.59,119
2158,71.97,50,37,266.2,168.7,True,0.83,25
2158,71.97,64,37,237.6,134.9,True,2.3,69
2158,71.97,66,33,432.9,151.7,True,0.07,2
2159,72.01,48,46,430.0,162.7,True,20.62,119
2159,72.01,50,37,266.8,169.2,True,0.87,26
2159,72.01,62,46,428.2,140.7,True,3.07,33
2159,72.01,64,37,237.6,134.9,True,2.34,70
2159,72.01,66,33,432.8,151.0,True,0.1,3
2160,72.04,48,46,429.9,163.8,True,20.65,119
2160,72.04,50,37,267.0,169.5,True,0.9,27
2160,72.04,62,46,428.1,140.6,True,3.1,34
2160,72.04,64,37,237.5,134.8,True,2.37,71
2160,72.04,66,33,432.6,151.8,True,0.13,4
2161,72.07,48,46,427.6,164.4,True,20.69,119
2161,72.07,50,37,267.1,169.5,True,0.93,28
2161,72.07,62,46,429.2,140.9,True,3.14,35
2161,72.07,64,37,237.5,134.7,True,2.4,72
2161,72.07,66,33,432.1,151.6,True,0.17,5
2162,72.11,48,33,432.2,157.8,True,11.21,171
2162,72.11,50,37,267.1,169.1,True,0.97,29
2162,72.11,62,46,429.4,139.9,True,3.17,36
2162,72.11,64,37,237.5,134.7,True,2.44,73
2162,72.11,66,33,431.5,151.4,True,0.2,6
2163,72.14,48,33,431.3,158.6,True,11.24,172
2163,72.14,50,37,267.2,168.5,True,1.0,30
2163,72.14,62,46,429.4,139.8,True,3.2,37
2163,72.14,64,37,237.5,134.7,True,2.47,74
2163,72.14,66,33,431.0,151.2,True,0.23,7
2164,72.17,48,33,431.0,156.8,True,11.28,173
2164,72.17,50,37,267.1,168.3,True,1.03,31
2164,72.17,62,46,429.5,139.5,True,3.24,38
2164,72.17,64,37,237.3,134.8,True,2.5,75
2164,72.17,66,33,430.4,151.0,True,0.27,8
2165,72.21,48,33,430.6,155.9,True,11.31,174
2165,72.21,50,37,266.9,168.1,True,1.07,32
2165,72.21,62,46,429.6,139.1,True,3.27,39
2165,72.21,64,37,237.2,134.8,True,2.54,76
2165,72.21,66,33,429.9,150.8,True,0.3,9
2166,72.24,48,33,430.1,156.9,True,11.34,175
2166,72.24,50,37,266.8,167.4,True,1.1,33
2166,72.24,62,46,429.8,138.8,True,3.3,40
2166,72.24,64,37,237.1,134.7,True,2.57,77
2166,72.24,66,33,429.3,150.6,True,0.33,10
2167,72.27,48,33,428.5,159.5,True,11.38,176
2167,72.27,50,37,266.7,166.7,True,1.13,34
2167,72.27,62,46,430.2,139.0,True,3.34,41
2167,72.27,64,37,237.2,134.6,True,2.6,78
2167,72.27,66,33,428.8,150.4,True,0.37,11
2168,72.31,48,33,428.8,158.6,True,11.41,177
2168,72.31,50,37,266.2,166.3,True,1.17,35
2168,72.31,62,46,430.4,138.7,True,3.37,42
2168,72.31,64,37,237.1,134.6,True,2.64,79
2168,72.31,66,33,428.2,150.2,True,0.4,12
2169,72.34,48,33,429.2,156.0,True,11.44,178
2169,72.34,50,37,267.7,166.1,True,1.2,36
2169,72.34,62,46,430.6,138.5,True,3.4,43
2169,72.34,64,37,237.2,134.7,True,2.67,80
2169,72.34,66,33,427.7,150.0,True,0.43,13
2170,72.37,48,33,429.3,155.5,True,11.48,179
2170,72.37,50,37,268.2,166.0,True,1.23,37
2170,72.37,62,46,430.8,138.2,True,3.44,44
2170,72.37,64,37,237.2,134.7,True,2.7,81
2170,72.37,66,33,426.9,160.3,True,0.47,14
2171,72.41,48,33,429.5,155.0,True,11.51,180
2171,72.41,50,37,268.4,166.1,True,1.27,38
2171,72.41,62,46,431.0,137.9,True,3.47,45
2171,72.41,64,37,237.3,134.8,True,2.74,82
2171,72.41,66,33,426.3,160.8,True,0.5,15
2172,72.44,48,33,430.0,154.0,True,11.54,181
2172,72.44,50,37,268.7,166.0,True,1.3,39
2172,72.44,62,46,431.2,137.6,True,3.5,46
2172,72.44,64,37,237.6,134.7,True,2.77,83
2172,72.44,66,33,425.6,160.7,True,0.53,16
2173,72.47,48,33,430.0,153.6,True,11.58,182
2173,72.47,50,37,268.0,166.0,True,1.33,40
2173,72.47,62,46,431.4,137.4,True,3.54,47
2173,72.47,64,37,237.5,134.7,True,2.8,84
2173,72.47,66,33,425.0,161.2,True,0.57,17
2174,72.51,48,33,430.5,153.9,True,11.61,183
2174,72.51,50,37,267.9,166.0,True,1.37,41
2174,72.51,62,46,431.3,139.2,True,3.57,48
2174,72.51,64,37,237.6,134.7,True,2.84,85
2174,72.51,66,33,424.6,160.5,True,0.6,18
2175,72.54,48,33,430.2,154.3,True,11.64,184
2175,72.54,50,37,268.0,166.0,True,1.4,42
2175,72.54,62,46,431.4,139.4,True,3.6,49
2175,72.54,64,37,237.6,134.7,True,2.87,86
2175,72.54,66,33,424.1,160.7,True,0.63,19
2176,72.57,48,46,428.4,154.6,True,21.19,119
2176,72.57,50,37,267.1,165.8,True,1.43,43
2176,72.57,62,46,431.8,139.6,True,3.64,50
2176,72.57,64,37,237.6,134.7,True,2.9,87
2176,72.57,66,33,422.8,161.7,True,0.67,20
2177,72.61,48,46,430.1,152.3,True,21.22,105
2177,72.61,50,37,267.3,165.6,True,1.47,44
2177,72.61,62,46,432.0,139.6,True,3.67,51
2177,72.61,64,37,237.4,134.6,True,2.94,88
2177,72.61,66,33,422.3,162.5,True,0.7,21
2178,72.64,48,46,430.0,152.5,True,21.25,105
2178,72.64,50,37,266.2,165.4,True,1.5,45
2178,72.64,62,46,432.1,140.0,True,3.7,52
2178,72.64,64,37,237.3,134.6,True,2.97,89
2178,72.64,66,33,422.0,162.8,True,0.73,22
2179,72.67,48,46,429.7,152.9,True,21.29,105
2179,72.67,50,37,266.2,165.4,True,1.53,46
2179,72.67,62,46,432.2,140.0,True,3.74,53
2179,72.67,64,37,237.5,134.5,True,3.0,90
2179,72.67,66,33,421.1,162.6,True,0.77,23
2180,72.71,48,46,430.0,152.3,True,21.32,105
2180,72.71,50,37,265.7,165.3,True,1.57,47
2180,72.71,62,46,432.4,139.9,True,3.77,54
2180,72.71,64,37,237.5,134.5,True,3.04,91
2180,72.71,66,33,421.6,162.0,True,0.8,24
2181,72.74,48,46,432.0,147.9,True,21.35,105
2181,72.74,50,37,265.1,165.4,True,1.6,48
2181,72.74,62,46,432.6,140.0,True,3.8,55
2181,72.74,64,37,237.5,134.4,True,3.07,92
2181,72.74,66,33,420.9,160.6,True,0.83,25
2182,72.77,48,46,432.5,146.8,True,21.39,105
2182,72.77,50,37,264.5,165.5,True,1.63,49
2182,72.77,62,46,432.8,140.0,True,3.84,56
2182,72.77,64,37,237.5,134.5,True,3.1,93
2182,72.77,66,33,421.3,160.4,True,0.87,26
2183,72.81,48,46,433.2,145.7,True,21.42,105
2183,72.81,50,37,264.3,165.5,True,1.67,50
2183,72.81,62,46,433.1,139.8,True,3.87,57
2183,72.81,64,37,237.6,134.5,True,3.14,94
2183,72.81,66,33,420.8,160.4,True,0.9,27
2184,72.84,48,46,433.4,146.3,True,21.45,105
2184,72.84,50,37,264.3,165.6,True,1.7,51
2184,72.84,62,46,433.3,139.6,True,3.9,58
2184,72.84,64,37,237.7,134.6,True,3.17,95
2184,72.84,66,33,420.9,162.9,True,0.93,28
2185,72.87,48,46,433.8,146.2,True,21.49,105
2185,72.87,50,37,263.8,165.5,True,1.74,52
2185,72.87,62,46,433.5,139.6,True,3.94,59
2185,72.87,64,37,237.8,134.6,True,3.2,96
2185,72.87,66,33,424.7,164.0,True,0.97,29
2186,72.91,48,46,434.3,146.2,True,21.52,105
2186,72.91,50,37,263.4,164.4,True,1.77,53
2186,72.91,62,46,433.9,139.1,True,3.97,60
2186,72.91,66,33,426.3,162.8,True,1.0,30
2187,72.94,48,46,434.4,146.1,True,21.55,105
2187,72.94,50,37,263.9,163.8,True,1.8,54
2187,72.94,62,46,434.3,139.1,True,4.0,61
2187,72.94,66,33,426.0,162.4,True,1.03,31
2188,72.97,48,46,435.0,146.1,True,21.59,105
2188,72.97,50,37,262.8,163.2,True,1.84,55
2188,72.97,66,33,421.4,162.4,True,1.07,32
2189,73.01,48,46,435.8,146.0,True,21.62,105
2189,73.01,50,37,262.5,162.7,True,1.87,56
2189,73.01,66,33,419.1,163.2,True,1.1,33
2190,73.04,48,46,436.4,145.6,True,21.65,105
2190,73.04,50,37,262.3,162.8,True,1.9,57
2190,73.04,66,33,416.7,163.7,True,1.13,34
2191,73.07,48,46,437.0,145.2,True,21.69,105
2191,73.07,50,37,262.0,162.8,True,1.94,58
2191,73.07,66,33,410.8,164.4,True,1.17,35
2192,73.11,50,37,261.9,162.7,True,1.97,59
2192,73.11,66,33,409.9,164.8,True,1.2,36
2193,73.14,50,37,261.9,162.8,True,2.0,60
2193,73.14,66,33,406.3,165.2,True,1.23,37
2194,73.17,50,37,261.9,162.8,True,2.04,61
2194,73.17,66,33,404.9,165.6,True,1.27,38
2195,73.21,50,37,261.9,162.9,True,2.07,62
2195,73.21,66,33,403.8,166.0,True,1.3,39
2196,73.24,50,37,262.0,162.7,True,2.1,63
2196,73.24,66,33,400.7,166.6,True,1.33,40
2197,73.27,50,37,262.0,162.5,True,2.14,64
2197,73.27,66,33,399.3,166.7,True,1.37,41
2198,73.31,50,37,261.8,162.5,True,2.17,65
2198,73.31,66,33,398.5,166.7,True,1.4,42
2199,73.34,50,37,261.5,162.6,True,2.2,66
2199,73.34,66,33,397.5,166.6,True,1.43,43
2200,73.37,50,37,261.3,162.7,True,2.24,67
2200,73.37,66,33,397.0,166.5,True,1.47,44
2201,73.41,50,37,260.9,162.6,True,2.27,68
2201,73.41,66,33,396.4,166.5,True,1.5,45
2202,73.44,50,37,260.5,162.5,True,2.3,69
2202,73.44,66,33,395.9,166.4,True,1.53,46
2203,73.47,50,37,260.2,162.4,True,2.34,70
2203,73.47,66,33,395.7,166.4,True,1.57,47
2204,73.51,50,37,260.0,162.4,True,2.37,71
2204,73.51,66,33,394.6,166.2,True,1.6,48
2205,73.54,50,37,259.8,162.3,True,2.4,72
2205,73.54,66,33,392.7,166.1,True,1.63,49
2206,73.57,50,37,259.4,161.9,True,2.44,73
2206,73.57,66,33,390.7,167.7,True,1.67,50
2207,73.61,50,37,259.4,161.4,True,2.47,74
2207,73.61,66,33,389.3,169.1,True,1.7,51
2208,73.64,50,37,259.3,161.5,True,2.5,75
2208,73.64,66,67,370.2,182.0,True,0,0
2209,73.67,50,37,259.1,161.2,True,2.54,76
2209,73.67,66,67,369.4,182.7,True,0.03,1
2210,73.71,50,37,258.9,161.1,True,2.57,77
2210,73.71,66,67,368.5,183.3,True,0.07,2
2211,73.74,50,37,258.7,160.8,True,2.6,78
2211,73.74,66,67,368.0,184.1,True,0.1,3
2212,73.77,50,37,258.3,160.5,True,2.64,79
2212,73.77,66,67,366.9,184.5,True,0.13,4
2213,73.81,50,37,258.0,160.2,True,2.67,80
2213,73.81,66,67,366.2,184.7,True,0.17,5
2214,73.84,50,37,258.1,159.7,True,2.7,81
2214,73.84,66,67,365.7,185.1,True,0.2,6
2215,73.87,50,37,258.0,159.6,True,2.74,82
2215,73.87,66,67,365.1,185.0,True,0.23,7
2216,73.91,50,37,257.7,159.5,True,2.77,83
2216,73.91,66,33,373.5,184.7,True,2.0,52
2217,73.94,50,37,257.2,159.9,True,2.8,84
2217,73.94,66,33,372.5,184.8,True,2.04,53
2218,73.97,50,37,256.8,160.1,True,2.84,85
2218,73.97,66,33,371.4,184.7,True,2.07,54
2219,74.01,50,37,256.5,160.3,True,2.87,86
2219,74.01,66,33,370.4,184.5,True,2.1,55
2220,74.04,50,37,256.2,160.3,True,2.9,87
2220,74.04,66,33,369.3,184.8,True,2.14,56
2221,74.07,50,37,256.0,160.4,True,2.94,88
2221,74.07,66,33,367.6,185.4,True,2.17,57
2222,74.11,50,37,255.2,160.1,True,2.97,89
2222,74.11,66,33,366.0,182.8,True,2.2,58
2223,74.14,50,37,254.8,159.8,True,3.0,90
2223,74.14,66,33,364.9,184.8,True,2.24,59
2224,74.17,50,37,254.4,159.7,True,3.04,91
2224,74.17,66,33,362.6,185.8,True,2.27,60
2225,74.21,50,67,254.2,159.8,True,0,0
2225,74.21,66,33,359.8,186.5,True,2.3,61
2226,74.24,50,67,253.5,159.6,True,0.03,1
2226,74.24,66,46,343.0,185.9,True,3.1,23
2227,74.27,50,67,253.2,159.7,True,0.07,2
2227,74.27,66,46,341.3,186.4,True,3.14,24
2228,74.31,50,37,253.6,159.9,True,3.17,92
2228,74.31,66,46,340.1,186.5,True,3.17,25
2229,74.34,50,37,253.1,159.9,True,3.2,93
2229,74.34,66,46,338.7,187.0,True,3.2,26
2230,74.37,50,37,252.7,159.9,True,3.24,94
2230,74.37,66,46,338.0,187.3,True,3.24,27
2231,74.41,50,37,251.6,160.2,True,3.27,95
2231,74.41,66,46,336.9,187.4,True,3.27,28
2232,74.44,50,37,251.3,160.6,True,3.3,96
2232,74.44,66,46,334.7,187.4,True,3.3,29
2233,74.47,50,37,251.1,160.5,True,3.34,97
2233,74.47,66,46,332.7,187.4,True,3.34,30
2234,74.51,50,37,249.8,160.2,True,3.37,98
2234,74.51,66,46,333.2,187.0,True,3.37,31
2235,74.54,50,37,248.7,156.3,True,3.4,99
2235,74.54,66,46,332.8,187.0,True,3.4,32
2236,74.57,50,37,248.2,155.1,True,3.44,100
2236,74.57,66,46,331.3,186.9,True,3.44,33
2237,74.61,50,37,247.9,154.7,True,3.47,101
2237,74.61,66,46,329.8,187.2,True,3.47,34
2238,74.64,50,37,247.7,154.6,True,3.5,102
2238,74.64,66,46,328.9,187.4,True,3.5,35
2239,74.67,50,37,247.4,154.2,True,3.54,103
2239,74.67,66,46,328.4,188.3,True,3.54,36
2240,74.71,50,37,247.2,153.7,True,3.57,104
2240,74.71,66,46,326.6,189.7,True,3.57,37
2241,74.74,50,37,247.5,158.8,True,3.6,105
2241,74.74,66,46,324.0,191.4,True,3.6,38
2242,74.77,50,37,247.2,157.0,True,3.64,106
2242,74.77,66,46,320.8,192.4,True,3.64,39
2243,74.81,50,37,247.0,156.1,True,3.67,107
2243,74.81,66,46,318.7,193.1,True,3.67,40
2244,74.84,50,37,246.7,156.5,True,3.7,108
2244,74.84,66,46,317.1,192.6,True,3.7,41
2245,74.87,50,37,246.4,157.3,True,3.74,109
2245,74.87,66,46,316.2,192.8,True,3.74,42
2246,74.91,50,67,245.8,157.1,True,0.7,3
2246,74.91,66,46,330.5,190.8,True,3.77,43
2247,74.94,50,67,245.6,157.1,True,0.73,4
2247,74.94,66,46,329.4,191.7,True,3.8,44
2248,74.97,50,37,245.4,157.2,True,3.84,110
2248,74.97,66,46,328.4,192.3,True,3.84,45
2249,75.01,50,37,245.1,157.2,True,3.87,111
2249,75.01,66,46,328.1,192.5,True,3.87,46
2250,75.04,50,37,244.8,157.3,True,3.9,112
2250,75.04,66,46,328.0,192.5,True,3.9,47
2251,75.08,50,37,244.5,157.3,True,3.94,113
2251,75.08,66,46,328.2,192.6,True,3.94,48
2252,75.11,50,37,244.2,157.3,True,3.97,114
2252,75.11,66,37,269.7,195.4,True,0,0
2252,75.11,79,46,334.2,192.6,True,0,0
2253,75.14,50,37,245.0,150.5,True,4.0,115
2253,75.14,66,67,269.4,195.2,True,1.5,8
2253,75.14,79,46,334.2,192.6,True,0.03,1
2254,75.18,50,37,244.8,150.0,True,4.04,116
2254,75.18,66,67,268.0,195.4,True,1.53,9
2254,75.18,79,46,334.2,192.5,True,0.07,2
2255,75.21,50,37,244.5,149.8,True,4.07,117
2255,75.21,66,67,267.7,195.3,True,1.57,10
2255,75.21,79,46,334.2,192.5,True,0.1,3
2256,75.24,50,37,244.2,150.0,True,4.1,118
2256,75.24,66,67,267.6,195.3,True,1.6,11
2256,75.24,79,46,334.2,192.5,True,0.13,4
2257,75.28,50,37,243.8,150.1,True,4.14,119
2257,75.28,66,67,267.6,188.2,True,1.63,12
2257,75.28,79,46,334.2,192.5,True,0.17,5
2258,75.31,50,67,243.6,149.9,True,1.1,5
2258,75.31,66,37,266.5,188.2,True,0.2,1
2258,75.31,79,46,334.2,192.4,True,0.2,6
2259,75.34,50,37,243.1,150.0,True,4.2,120
2259,75.34,66,67,265.8,187.1,True,1.7,13
2259,75.34,79,46,334.2,192.4,True,0.23,7
2260,75.38,50,37,242.7,149.9,True,4.24,121
2260,75.38,66,67,264.4,187.5,True,1.74,14
2260,75.38,79,46,334.3,192.4,True,0.27,8
2261,75.41,50,37,242.5,149.6,True,4.27,122
2261,75.41,66,67,262.5,187.1,True,1.77,15
2261,75.41,79,46,334.3,192.4,True,0.3,9
2262,75.44,50,37,242.2,149.3,True,4.3,123
2262,75.44,66,67,260.6,187.1,True,1.8,16
2262,75.44,79,46,334.3,192.4,True,0.33,10
2263,75.48,50,37,241.9,148.9,True,4.34,124
2263,75.48,66,67,259.4,187.0,True,1.84,17
2263,75.48,79,46,334.3,192.3,True,0.37,11
2264,75.51,50,37,241.7,148.6,True,4.37,125
2264,75.51,66,67,258.1,187.3,True,1.87,18
2264,75.51,79,46,334.3,192.3,True,0.4,12
2265,75.54,50,37,241.4,148.3,True,4.4,126
2265,75.54,66,67,257.5,187.7,True,1.9,19
2265,75.54,79,46,334.3,192.3,True,0.43,13
2266,75.58,50,67,244.1,144.1,True,1.37,6
2266,75.58,66,37,255.4,196.8,True,0.47,2
2266,75.58,79,46,334.3,192.3,True,0.47,14
2267,75.61,50,67,243.9,143.3,True,1.4,7
2267,75.61,66,37,254.2,198.4,True,0.5,3
2267,75.61,79,46,334.3,192.2,True,0.5,15
2268,75.64,50,67,243.9,143.3,True,1.43,8
2268,75.64,66,37,253.3,198.6,True,0.53,4
2268,75.64,79,33,335.8,194.0,True,0,0
2269,75.68,50,67,244.7,143.5,True,1.47,9
2269,75.68,66,37,252.6,200.9,True,0.57,5
2269,75.68,79,33,335.6,194.0,True,0.03,1
2270,75.71,50,67,245.5,143.1,True,1.5,10
2270,75.71,66,37,252.0,200.1,True,0.6,6
2270,75.71,79,33,335.3,194.1,True,0.07,2
2271,75.74,50,67,245.7,142.3,True,1.53,11
